Row/Col	NB_BW_gms_C	MtAge_C	NberDaysatDelivery_C	PrePregWt_Kg_C	NberDaysatPrePregWt_C	EndPregWt_Kg_C	NberDaysatEndPregWt_C	MtHeightcm_C	LUMA.Average.CCGG....Methylation_C	LINE1_Site1.Met...._C	LINE1_Site2.Met...._C	LINE1_Site3.Met...._C	LINE1_Site4.Met...._C	Line.1.Mean_C	ESR1_Site1.Met...._C	ESR1_Site2.Met...._C	ESR1_Site3.Met...._C	ESR1.Mean_C	IGF2_Site1.Met...._C	IGF2_Site2.Met...._C	IGF2_Site3.Met...._C	IGF2.Mean_C	PPARa_Site1.Met...._C	PPARa_Site2.Met...._C	PPARa_Site3.Met...._C	PPARa.Mean_C	L.Carnitine_C	C2_C	C3_C	C4_C	C5.0_C	C8.0_C	C14.0_C	C16.0_C	C5.0.DC_C	C6.0_C	C8.1_C	C10.0_C	C10.1_C	C12.0_C	C12.1_C	C12.OH_C	C14.1_C	C14.2_C	C14.OH_C	C16.1_C	C16.OH_C	C18.0_C	C18.1_C	C18.2_C	C18.2.OH_C	Alanine_C	Sarcosine_C	Glycine_C	Alpha.aminoisobutyric.acid_C	Valine_C	Leucine_C	Isoleucine_C	Threonine_C	Serine_C	Proline_C	Asparagine_C	Aspartic.acid_C	Methionine_C	X4.Hydroxyproline_C	Glutamic.acid_C	Phenylalanine_C	Glutamine_C	Ornithine_C	Lysine_C	Histidine_C	Tyrosine_C	Tryptophan_C	Cystine_C	X14.0_C	X16.0_C	X16.1_C	X18.0_C	X18.1..n.7._C	X18.1..n.9._C	X18.2_C	X18.3..n.3._C	X18.3..n.6._C	X20.0_C	X20.1_C	X20.2_C	X20.3_C	X20.4_C	X20.5_C	X22.0_C	X22.1_C	X22.4_C	X22.5_C	X22.6_C	X24.0_C	X24.1_C	Sum_M	NB_BW_gms_M	MtAge_M	NberDaysatDelivery_M	PrePregWt_Kg_M	NberDaysatPrePregWt_M	EndPregWt_Kg_M	NberDaysatEndPregWt_M	MtHeightcm_M	LUMA.Average.CCGG....Methylation_M	LINE1_Site1.Met...._M	LINE1_Site2.Met...._M	LINE1_Site3.Met...._M	LINE1_Site4.Met...._M	Line.1.Mean_M	ESR1_Site1.Met...._M	ESR1_Site2.Met...._M	ESR1_Site3.Met...._M	ESR1.Mean_M	IGF2_Site1.Met...._M	IGF2_Site2.Met...._M	IGF2_Site3.Met...._M	IGF2.Mean_M	PPARa_Site1.Met...._M	PPARa_Site2.Met...._M	PPARa_Site3.Met...._M	PPARa.Mean_M	L.Carnitine_M	C2_M	C3_M	C4_M	C5.0_M	C8.0_M	C14.0_M	C16.0_M	C5.0.DC_M	C6.0_M	C8.1_M	C10.0_M	C10.1_M	C12.0_M	C12.1_M	C12.OH_M	C14.1_M	C14.2_M	C14.OH_M	C16.1_M	C16.OH_M	C18.0_M	C18.1_M	C18.2_M	C18.2.OH_M	Alanine_M	Sarcosine_M	Glycine_M	Alpha.aminoisobutyric.acid_M	Valine_M	Leucine_M	Isoleucine_M	Threonine_M	Serine_M	Proline_M	Asparagine_M	Aspartic.acid_M	Methionine_M	X4.Hydroxyproline_M	Glutamic.acid_M	Phenylalanine_M	Glutamine_M	Ornithine_M	Lysine_M	Histidine_M	Tyrosine_M	Tryptophan_M	Cystine_M	X14.0_M	X16.0_M	X16.1_M	X18.0_M	X18.1..n.7._M	X18.1..n.9._M	X18.2_M	X18.3..n.3._M	X18.3..n.6._M	X20.0_M	X20.1_M	X20.2_M	X20.3_M	X20.4_M	X20.5_M	X22.0_M	X22.1_M	X22.4_M	X22.5_M	X22.6_M	X24.0_M	X24.1_M	Sum.1_M
NB_BW_gms_C	1	-0.164960051	-0.176897203	0.491806036	-0.419141352	0.499073858	-0.450787127	0.268554447	-0.296479737	-0.192250309	0.074834679	0.240260614	-0.24355718	-0.054692603	-0.127082523	-0.553985553	-0.032663956	-0.087270543	-0.087505629	-0.072347658	0.064130956	-0.050579069	0.288317702	0.020034875	0.04005821	0.124029915	0.080988886	0.045349302	-0.025562574	0.173826362	0.150938713	0.113650012	0.028570721	-0.134861681	0.201807293	0.130104693	0.134194783	0.161214775	0.019958492	0.188139763	1	0.222749577	0.276355277	0.048529927	0.172690995	0.088241787	-0.030591749	-0.246214641	-0.068467734	-0.110743236	-0.041022269	-0.331794953	0.046492324	-0.641859107	0.012624252	0.312527955	0.227601702	0.21139657	-0.207487463	-0.453243252	0.353026909	-0.15085673	-0.433220862	-0.400496333	-0.270695007	-0.326675954	-0.003911008	-0.345050299	-0.240453715	0.061577144	-0.349117591	0.218972516	-0.220530728	0.368549998	0.016234412	-0.196741201	-0.323695978	-0.064273571	-0.368950057	-0.324941559	-0.322113251	-0.445572662	0.078871455	0.153816954	-0.265318074	-0.163553427	-0.230431694	-0.307240584	-0.064128214	0.124197418	-0.244181451	0.199225899	0.073793554	-0.072946733	-0.30028109	-0.109107616	-0.288228916	1	-0.164960051	-0.417927641	0.491806036	-0.419141352	0.499073858	-0.450787127	0.268554447	-0.01030145	0.173283527	-0.177469083	0.336910916	-0.207486216	0.050243008	-0.020200179	-0.024423862	-0.119653825	-0.076062462	-0.178133318	-0.245673751	-0.105118894	-0.187980483	-0.098080808	-0.142871594	0.139863556	0.022706289	-0.284776863	-0.306616179	-0.381042738	-0.298513282	-0.435820546	-0.345662489	-0.521862264	-0.610966618	-0.303503343	-0.238481578	0.423541692	-0.423794816	-0.4966983	-0.557934013	-0.414181969	-0.416473134	-0.536274961	-0.481397576	-0.44718503	-0.464418811	-0.427156339	-0.494873978	-0.558784839	-0.419379396	-0.461759637	-0.159231023	0.040085196	-0.189255241	-0.211933798	-0.196732292	-0.323013011	-0.272462098	0.073682389	0.053374721	-0.015563913	-0.320215598	-0.181424345	-0.503973824	-0.121109909	0.051895149	-0.367948114	-0.342997994	-0.143983857	-0.1137114	0.053197731	-0.418673909	-0.241325654	-0.248642727	0.257958735	-0.019107346	-0.252348667	0.001480441	-0.052825338	0.017691681	-0.349154538	-0.250792573	0.182109511	0.228071999	-0.084876028	0.259039546	-0.250625078	-0.313316887	0.364184036	0.149187265	0.007433782	0.445307946	0.355828168	0.55026861	0.304443979	0.287621754	-0.044776223
MtAge_C	-0.164960051	1	-0.217150834	-0.149976875	-0.097074922	-0.273465715	-0.069818557	-0.021531332	-0.182535653	-0.002074153	0.605257361	-0.328831063	0.029834222	0.006245172	0.509431397	0.280811168	0.379534354	0.427351595	0.175365951	0.064039343	-0.180225735	0.030455084	0.339961987	0.237988253	0.276072667	0.323980944	0.019199142	0.279659427	0.409294607	0.520250854	0.253143085	-0.074499906	0.126297454	0.019576569	0.025596097	0.105311545	-0.519504038	0.088796744	-0.091273966	0.110004245	1	0.170097579	0.053877157	0.349487579	0.280368333	-0.108249053	0.375918437	0.256663928	0.09502962	-0.290677751	0.560455571	0.13675637	0.099277492	0.508959678	0.109270935	0.349113015	0.457373539	0.451385757	0.466529631	0.7112727	0.092880551	0.646194528	0.625277015	0.488894412	0.412206662	0.366566586	0.407857499	-0.045068658	0.220241273	0.329853602	-0.019253132	0.28729596	0.439159341	0.464684566	-0.119940288	-0.037343721	-0.090734399	0.148975503	0.135804109	0.231266788	-0.107472493	-0.291082632	-0.367230317	-0.045597878	0.206582892	-0.137264913	-0.195893382	-0.263266972	-0.007271278	0.020075376	-0.116078198	-0.003106214	0.076286981	0.067792042	-0.196726494	0.096003423	0.073343621	-0.164960051	1	-0.172475445	-0.149976875	-0.097074922	-0.273465715	-0.069818557	-0.021531332	-0.205018395	-0.393349006	0.204684371	0.011790477	0.118442583	-0.090451458	0.377388145	-0.090337599	0.391269552	0.300631634	0.003498057	-0.040397827	-0.097089712	-0.094278396	0.230076462	-0.189935908	0.290804168	0.214449083	0.36894317	0.245077858	0.388059423	0.423079026	0.213642738	0.416460025	0.384153095	0.204920536	0.144941216	0.299192992	-0.497283343	0.464602849	0.142990579	0.341702284	0.217956771	0.419807154	0.329322307	0.1695818	0.450939815	0.369294741	0.426288479	0.010740146	0.35600702	0.277991455	0.473298717	0.328479366	0.546680498	0.594987853	0.062374795	0.488427172	0.451872984	0.521507467	0.622179022	0.553542876	0.54018472	0.576670176	0.438372107	0.298367261	0.480581512	0.470483278	0.357102552	0.27955086	0.333153626	0.245897402	0.158661765	0.15940837	0.541127885	-0.094124959	0.153475369	0.160131994	0.250409556	0.050583728	0.14485915	0.030227971	-0.038999486	-0.149939258	-0.013686746	-0.37786	-0.22676561	0.129563102	-0.020799468	-0.093061961	-0.04937962	-0.496968778	-0.012896874	0.056051738	0.061420453	-0.586494127	-0.204943872	-0.058650356	0.074227193
NberDaysatDelivery_C	-0.176897203	-0.217150834	1	-0.320872089	-0.060665941	-0.359066284	0.694233005	0.073746125	-8.16E-05	0.050342442	-0.049483551	0.483035462	0.657268968	0.43543716	0.203644823	-0.252347285	0.448712298	0.425272779	0.437495777	0.093599199	0.520075459	0.374271488	-0.006941335	-0.030487622	0.014028744	-0.002613787	0.0083987	-0.197621676	-0.220198288	-0.108043426	-0.306386669	0.181672303	-0.223797848	-0.155665225	-0.155857527	-0.133874013	0.189540845	-0.136562247	0.011737246	-0.234793389	-1	-0.199318613	-0.23492246	-0.183480752	-0.215231216	-0.141755613	-0.130103249	-0.148616251	-0.259522665	-0.201567269	-0.182124779	0.252620928	-0.136019644	0.217006079	-0.1012643	-0.436238691	-0.516078331	-0.554785385	-0.226282052	-0.013711246	-0.268229904	-0.206020558	-0.230736941	0.170752873	-0.362527696	-0.444252398	-0.192876949	0.353465094	-0.159425519	-0.169515607	0.088252696	-0.387588844	0.158559414	-0.188887102	0.145562569	-0.012625981	-0.073449771	-0.355913907	-0.204136799	-0.268128764	-0.393211385	0.022427063	0.109468615	-0.365024229	-0.234453561	0.022242735	-0.466356938	-0.317720961	0.131837969	-0.318751134	-0.014830968	0.265189785	-0.215740782	0.456699403	-0.164671262	0.028555778	-0.28334119	-0.176897203	-0.217150834	0.828514464	-0.320872089	-0.060665941	-0.359066284	0.694233005	0.073746125	-0.304292181	-0.007689816	0.393303435	0.190360411	0.379410875	0.29693499	0.154801109	0.2942563	0.299524533	0.329693157	0.014975279	-0.032092062	-0.128801274	-0.102524717	0.3183796	0.567207809	0.38261141	0.424852756	-0.249332377	-0.174226134	-0.037036043	-0.18057538	-0.012585639	-0.202744649	-0.114455078	-0.075328983	-0.151968654	-0.197303544	-0.16754082	-0.274432201	-0.112960305	-0.228762865	-0.175272043	-0.209661374	-0.213237974	-0.345791527	-0.178570959	-0.220858539	-0.246567003	-0.049104716	-0.210927248	-0.24275091	-0.258479314	0.149470538	-0.126129641	0.144202624	0.483106172	0.106027164	-0.037087663	-0.036591792	-0.334847246	0.198416795	-0.210564565	-0.457166814	-0.187923372	-0.064540738	-0.369933284	-0.13818587	-0.050376632	-0.312081762	0.134122271	-0.153075977	0.35472805	-0.031528205	-0.09547695	-0.405553082	-0.270060694	-0.06521072	-0.074908121	0.115010592	-0.239817397	-0.277888815	-0.319312505	-0.081544886	-0.136767628	0.088607386	-0.194883086	-0.089562547	-0.385427861	-0.299516474	-0.044573894	0.006654932	-0.277738763	0.011493514	-0.511799691	-0.178566209	-0.169474877	-0.287727284	-0.204604838
PrePregWt_Kg_C	0.491806036	-0.149976875	-0.320872089	1	-0.525029059	0.928535507	-0.13611366	0.440230699	-0.306366516	-0.301893285	0.182008852	-0.352708999	-0.087043345	-0.341097591	-0.223394158	-0.172459131	-0.317145172	-0.336102956	-0.683625643	-0.681453463	-0.508565939	-0.698135259	-0.068127211	0.240353946	-0.109512681	-0.00928405	-0.165006275	0.179200145	0.016185875	0.12815193	0.386814836	0.533041455	0.341515095	0.483093826	0.468590932	0.501067302	0.655293631	0.547228276	0.630866994	0.486961839	1	0.534207679	0.490208462	0.792792818	0.460126969	0.61404584	0.181680889	0.228077521	0.466299252	0.468633297	0.131734015	-0.073243048	-0.00814641	-0.455981499	0.253437942	0.01055589	0.042730437	0.001777414	-0.151123676	-0.378050158	0.091803919	-0.316707645	-0.221183703	-0.543672604	0.352847113	0.270432652	-0.522647455	-0.569933113	0.238932582	0.226049597	-0.159959949	-0.316349061	-0.697847184	0.148819943	0.004350161	0.282466546	0.439847846	0.165728435	0.157968777	0.110257073	0.194659452	-0.156490304	-0.294916983	0.180046065	0.15930343	-0.188178702	0.230544551	0.045958053	-0.111481079	0.178645935	0.119786572	0.022627975	0.121905509	-0.418657064	-0.011825351	-0.100838455	0.204693534	0.491806036	-0.149976875	-0.23901811	1	-0.525029059	0.928535507	-0.13611366	0.440230699	0.064446158	0.078292938	-0.193649923	0.171123141	-0.504801883	-0.180295636	-0.305433034	-0.302924584	-0.23700013	-0.362982483	0.178570007	0.040754786	-0.163089444	-0.108381896	-0.476180894	-0.26160428	-0.125927134	-0.278635044	-0.223763997	-0.273796875	-0.167725613	-0.166697472	0.009937953	-0.18820608	-0.266444079	-0.328010615	0.165077946	-0.17797353	0.600900281	-0.114065857	-0.026754574	-0.105305261	-0.167140245	-0.001633135	-0.142973001	-0.211727852	-0.128922833	-0.174685467	-0.144749862	-0.351348087	-0.205306873	-0.221179834	-0.13025195	-0.461704729	0.048075951	-0.166254569	-0.403081314	0.141933673	0.012592372	-0.084121601	-0.065445298	0.024641995	-0.06277543	-0.186870049	-0.195221352	-0.384010077	0.128713948	-0.156538204	-0.332781505	0.026475988	-0.163963257	-0.203954396	-0.059168581	-0.296386893	0.025275059	-0.063230218	0.00500348	-0.046319922	-0.30970652	0.099272845	0.027865006	0.089448661	-0.353973891	-0.216902604	-0.068397677	0.520318411	-0.154762794	0.172977843	-0.388808996	-0.392933668	0.487975512	0.405806419	0.220728189	0.229966164	0.28674949	0.266803393	0.102780581	0.222080289	-0.03143016
NberDaysatPrePregWt_C	-0.419141352	-0.097074922	-0.060665941	-0.525029059	1	-0.40743683	0.216533954	-0.110242064	0.081917174	0.003426237	-0.010487825	0.064300994	-0.033311136	0.021341924	0.005767308	0.001228905	-0.010212501	-0.0090818	0.382622117	0.435711406	0.423685069	0.462968525	0.081141129	-0.081584364	0.211195371	0.112623702	0.267388872	-0.262564534	0.099719873	-0.433447144	-0.483517464	-0.686581548	-0.272810815	-0.350001717	-0.38310642	-0.476185678	-0.432901089	-0.654579032	-0.567903083	-0.605038872	-1	-0.633155208	-0.612075917	-0.568093528	-0.478611493	-0.536029391	-0.232990212	-0.119969689	-0.466957432	-0.345853557	-0.406634149	-0.091995309	-0.349506152	0.022715481	-0.396179425	-0.150922703	-0.198700319	-0.116486879	0.022112955	-0.082566941	-0.368368245	0.047346685	-0.015112392	-0.133805624	0.048398556	-0.186827138	-0.031229291	0.225288811	-0.317646532	-0.353814788	-0.066766126	0.150728969	0.23185675	-0.139901789	-0.097163314	-0.044413884	-0.114204	-0.142503945	-0.061629455	0.016569516	0.122423373	0.486965279	0.622638325	0.0202053	0.081506705	0.645146386	0.335821988	0.417105745	0.434944768	-0.23813463	0.257373232	-0.04435879	0.372664519	0.359800476	0.421010347	0.257074599	0.025662293	-0.419141352	-0.097074922	0.139958471	-0.525029059	1	-0.40743683	0.216533954	-0.110242064	0.29102533	0.198558806	0.365164799	-0.049074293	0.61964315	0.430906434	0.170510013	0.198896794	0.21889852	0.257331239	0.221938884	0.517783306	0.456433412	0.551178692	0.222611763	0.176667557	-0.074649613	0.062552034	0.342518058	0.391029751	0.199022017	0.22348854	0.201862471	0.403459256	0.429443876	0.556515731	-0.015066261	0.278575995	-0.341571577	0.43662361	0.214903302	0.473085613	0.359013109	0.298183016	0.480212373	0.575505586	0.356875034	0.373343586	0.304845062	0.682527532	0.429809846	0.358241921	0.268453598	0.460688242	-0.218191134	0.042753955	0.153961989	0.049765721	0.198256709	0.172811016	-0.068912637	-0.145369694	0.263444464	0.392777395	0.241138941	0.338429608	-0.041712968	0.262194959	0.35747138	0.106219098	-0.000560831	0.355230261	-0.031633254	0.412816859	-0.015526677	0.148543215	0.274757693	0.476467574	0.503344424	0.332300584	0.367551119	0.308403154	0.553365438	0.392802071	0.183912133	0.001865031	0.331545379	0.020775249	0.599882705	0.590114978	-0.332960011	-0.122986729	-0.233766571	-0.227543861	0.183135594	0.184060168	-0.091173201	0.115449444	0.483185524
EndPregWt_Kg_C	0.499073858	-0.273465715	-0.359066284	0.928535507	-0.40743683	1	-0.107263718	0.502842619	-0.38484236	-0.217983162	0.0677536	-0.420559174	-0.221809907	-0.387444859	-0.355884237	-0.253945626	-0.434172965	-0.465575954	-0.598540808	-0.528065583	-0.355621802	-0.557554595	-0.29956839	-0.078123135	-0.323534395	-0.288638634	-0.271398166	0.144871638	-0.036803829	0.014432328	0.303338344	0.352897565	0.396938955	0.470139642	0.485638385	0.373598484	0.636210727	0.3880629	0.458745766	0.386137124	1	0.398977899	0.411660709	0.552158694	0.397057896	0.655567047	0.18972998	0.225820381	0.457430178	0.4704945	0.086282839	-0.256511266	0.134007398	-0.543830553	0.211027068	0.073796813	-0.029437067	-0.0579815	-0.233567053	-0.460372886	-0.078921441	-0.382358772	-0.233042072	-0.641275181	0.324258849	0.147033065	-0.514042804	-0.635859716	0.039832154	0.022631433	-0.135452591	-0.346566443	-0.757776206	-0.014103022	-0.005509514	0.118532973	0.332348709	0.142925809	0.116508644	0.087743431	0.214079108	-0.134779704	-0.301119016	0.10216858	0.184115162	-0.091462762	0.331971725	0.121527545	-0.079767858	0.130010937	0.068344469	-0.034924902	0.099980595	-0.442284236	-0.020476696	-0.069680459	0.148769522	0.499073858	-0.273465715	-0.224163337	0.928535507	-0.40743683	1	-0.107263718	0.502842619	0.294677782	0.259161671	-0.114961808	0.127962767	-0.589232112	-0.129749031	-0.428917159	-0.386493035	-0.292975482	-0.474204472	0.206578577	0.151041564	0.016759754	0.085777384	-0.621125304	-0.469687579	-0.279945749	-0.453050071	-0.133612588	-0.16430315	-0.164702344	-0.07206399	0.018129946	-0.117462304	-0.177882487	-0.208838755	0.219981419	-0.05683202	0.681374938	-0.090309934	0.01391204	-0.033729358	0.050273748	0.037935174	-0.067639595	-0.103178989	-0.054363588	-0.046754152	-0.037785249	-0.261871374	-0.093206006	-0.095590834	-0.034565813	-0.41192164	-0.012467	-0.206313585	-0.404083142	0.152711841	0.100218999	-0.006294196	-0.043692813	-0.01248281	-0.074463471	-0.112152464	-0.083967122	-0.330437742	0.172523041	-0.104174033	-0.207277096	0.177466762	-0.212065649	-0.155523606	0.003432419	-0.077502482	0.093028677	-0.100696762	-0.110972137	-0.133094137	-0.277630783	0.011113391	-0.027746618	-0.00336318	-0.25215033	-0.182180075	-0.188273254	0.491290533	-0.219996675	0.196753466	-0.269679967	-0.302449956	0.561961333	0.564474276	0.201559996	0.213474557	0.162926724	0.447266966	0.246215585	0.131183961	-0.09292742
NberDaysatEndPregWt_C	-0.450787127	-0.069818557	0.694233005	-0.13611366	0.216533954	-0.107263718	1	0.036310939	-0.064360977	-0.086718359	0.192745119	-0.064041888	0.598626614	0.129263945	0.132375942	-0.111247362	0.417338405	0.40080185	0.273542902	0.081988416	0.432377397	0.266382978	-0.065594514	0.028031282	-0.078238795	-0.053290658	0.038312393	-0.035672523	0.01574718	-0.218378711	-0.221499008	0.124411988	0.036068715	0.082232229	0.035215633	0.059716159	0.372904096	-0.020542104	0.20463335	-0.110996133	-1	-0.083008969	-0.17604425	0.450858567	-0.006428959	0.078158892	0.076433968	0.135586629	-0.061386879	-0.009401591	-0.159395317	0.099557388	-0.055079423	0.172651652	0.046354899	-0.475028398	-0.586942007	-0.597617755	-0.240990152	-0.018980362	-0.647193941	-0.337805057	-0.096840951	-0.043046571	0.258632755	-0.265933617	-0.566758226	0.135918769	-0.009545483	-0.093677128	-0.012464284	-0.555962675	-0.013550291	-0.295444433	-0.197602615	0.007563618	0.231009487	-0.267541517	0.063900851	0.04999937	0.090181854	0.291764601	0.012695518	-0.42121383	0.099056101	0.112087956	0.064712553	0.108517816	0.081506892	-0.430983428	0.103465278	-0.076104637	-0.18024127	0.458353309	0.213099299	-0.13570991	-0.011816385	-0.450787127	-0.069818557	0.882388237	-0.13611366	0.216533954	-0.107263718	1	0.036310939	0.062809326	-0.042103506	0.4621604	-0.094180457	0.301008169	0.176677802	0.135894127	0.315775698	0.456692806	0.408607028	0.330520124	0.428035868	0.157542703	0.297933724	0.139906004	0.275165987	0.258160138	0.242104639	0.059339178	0.145350836	0.269355674	0.120553897	0.311823808	0.255471223	0.355995015	0.431533427	0.253214268	0.123730577	-0.192234114	0.285442986	0.308778143	0.384251779	0.393830044	0.341731309	0.383418607	0.225043545	0.325284539	0.292750218	0.192121272	0.355903911	0.345708667	0.161628166	0.214217024	0.141580045	0.023737699	0.178846758	0.442071143	0.412018656	0.419110442	0.281444235	-0.372304907	0.11833582	-0.078579916	-0.114078985	0.074993208	0.026084725	-0.228346995	-0.050462243	0.207235177	0.104195943	-0.059744087	-0.179097703	0.146009276	0.2487465	0.113167474	-0.335760737	-0.3993717	0.11982069	0.246149424	0.26559925	0.155547304	-0.023756113	0.036613069	-0.011125665	-0.341644679	0.095230822	-0.018984718	-0.081369333	-0.150285771	-0.097389573	-0.056555611	0.172911267	-0.332521119	-0.239880645	-0.56817653	-0.215462069	-0.082283273	-0.419244734	0.055574802
MtHeightcm_C	0.268554447	-0.021531332	0.073746125	0.440230699	-0.110242064	0.502842619	0.036310939	1	-0.437548481	-0.085599882	0.165112809	-0.093188228	0.033369117	-0.04732353	-0.080875446	-0.373939458	-0.232414219	-0.259779201	-0.010364109	-0.3494062	0.109688256	-0.082739992	-0.377043944	-0.229622687	-0.209795164	-0.296921177	-0.480851711	-0.021713707	-0.043082096	0.108801195	-0.053313149	0.110610186	0.281174549	0.3278863	0.233446403	-0.053218157	0.078993757	-0.104612793	-0.110723829	-0.035290769	-1	-0.045651437	0.034494855	-0.179473514	0.145041936	0.303838043	0.236237719	0.350947273	0.251223077	0.088456853	0.228809233	-0.124552081	-0.107423053	-0.217700329	-0.012906702	0.044132215	-0.024134104	-0.088024338	-0.080620907	-0.160102064	-0.225176224	-0.013896263	-0.044194639	-0.427222889	0.052432347	0.143350562	-0.153572533	-0.395750307	-0.204720359	-0.243822491	-0.121154952	-0.381441924	-0.454578542	0.013735811	0.091837748	0.199321805	0.068824515	0.195539827	-0.003430996	0.032867209	-0.195155615	-0.313263328	-0.268820631	0.189276036	0.104973958	0.366537758	-0.041495582	-0.115401975	0.287613653	0.146992035	0.06567887	0.344329392	0.258779873	-0.204560073	-0.271792988	0.423169403	0.072677739	0.268554447	-0.021531332	0.07838687	0.440230699	-0.110242064	0.502842619	0.036310939	1	0.030565243	0.368720972	0.618393935	0.586940652	0.042063737	0.479341067	-0.291517629	-0.316347529	-0.015144195	-0.256887598	0.261476129	0.296837462	0.24394597	0.318515411	-0.32496492	-0.049549334	0.033374104	-0.0993189	0.160541124	0.056083062	0.108816859	0.248388188	0.311635111	0.11038736	0.075166531	-0.065193221	0.168985332	0.195734584	0.24586652	0.071766036	0.075023938	0.09918347	0.538239103	0.212481252	0.065735771	-0.085418603	0.217119783	0.133308477	0.21331359	-0.164706792	0.02222315	0.071155986	0.170414876	0.004150476	-0.018652804	0.192197844	-0.129591338	0.452117967	0.309776525	0.316714157	0.386308799	0.467673757	0.257040313	0.169688866	0.238269104	-0.017529128	0.367002747	0.198965264	0.07726555	0.309499483	0.051166717	0.238583266	0.583503935	0.129155785	0.298792108	-0.00204274	0.158261926	0.165491542	-0.043125929	0.284417531	-0.053659969	0.016722766	-0.276789841	-0.194109352	-0.10904288	0.467537246	-0.456009724	0.121894557	-0.219795105	-0.36937878	0.489716535	0.222848805	-0.170375	0.161958098	0.183710251	0.261745557	-0.015952238	0.217092159	0.065417743
LUMA.Average.CCGG....Methylation_C	-0.296479737	-0.182535653	-8.16E-05	-0.306366516	0.081917174	-0.38484236	-0.064360977	-0.437548481	1	0.220629352	-0.322871986	0.242908308	-0.022837524	0.167608084	-0.252930202	0.270837592	-0.06080941	-0.055939553	-0.005883396	0.160418423	0.090305221	0.074069506	-0.023946775	0.092208408	0.045483362	0.03929877	0.240469877	0.422099043	0.32933798	-0.014823093	0.317013854	0.3558027	0.186548058	0.097516875	0.162007526	0.317071724	0.036544775	0.322992601	0.197651972	0.374246775	1	0.278012182	0.303674228	0.042806794	0.165488799	-0.069936621	0.080745821	0.234432251	0.067626873	0.222847385	-0.146367054	-0.162258377	0.201158298	-0.008417	0.37151052	-0.225143246	0.037875006	0.057877862	-0.19576561	-0.168853067	-0.043528518	-0.32485744	-0.105317795	0.134402879	-0.012849875	0.071061527	0.25492424	0.072033294	0.418418894	0.079487788	-0.179912089	-0.095495909	-0.017016594	-0.494877953	-0.32896294	0.076946196	0.077915174	0.297589059	0.159659485	0.236455026	0.398897916	0.151151203	0.029302783	0.188040079	-0.042142547	-0.304338451	0.218501197	0.326214469	-0.324239894	0.219235377	-0.307966881	-0.514643015	-0.303104182	-0.041745214	0.331350766	-0.574729307	0.260443585	-0.296479737	-0.182535653	-0.03979106	-0.306366516	0.081917174	-0.38484236	-0.064360977	-0.437548481	-0.065307807	-0.146553411	-0.314551758	-0.205920872	0.260861713	-0.069819029	-0.044395758	0.516663677	-0.272417911	0.069564794	-0.302235997	-0.237519993	0.355261854	0.213600049	-0.033524813	0.332419346	-0.168515422	-0.051980306	0.257764875	0.28211453	0.294770657	0.151837127	0.283369812	0.232912768	0.176623145	0.172477686	0.158867983	0.284259619	-0.254928439	0.141687875	0.345062791	0.126071125	0.269085529	0.112173206	0.15852939	0.30685322	0.089723756	0.176657066	0.138557816	0.067690783	0.118705682	0.270128968	0.11902744	-0.244580662	0.060450238	-0.213885293	0.108322855	-0.454713807	-0.237087283	-0.224792438	-0.125930456	-0.452735673	-0.418628494	-0.008102427	0.161993268	-0.065883033	-0.079557809	-0.123361233	0.006642745	0.21165147	-0.486618585	-0.298743499	-0.347806868	-0.275154993	-0.298617997	0.408205528	-0.04324309	-0.030513648	0.239770137	-0.216410236	0.246287632	0.187898611	0.50273272	-0.184261764	-0.038893245	-0.454309342	0.490336963	-0.841630041	0.395506691	0.308819572	-0.762522868	-0.401313755	-0.495670056	-0.61564092	-0.146323299	-0.523522296	-0.120390031	-0.250818521	0.099297991
